DATE,OPEN,HIGH,LOW,CLOSE
04/16/2021,9.470000,9.470000,9.470000,9.470000
04/19/2021,9.800000,9.800000,9.800000,9.800000
04/20/2021,10.150000,10.150000,10.150000,10.150000
04/21/2021,9.810000,9.810000,9.810000,9.810000
04/22/2021,10.430000,10.430000,10.430000,10.430000
04/23/2021,9.000000,9.000000,9.000000,9.000000
04/26/2021,8.870000,8.870000,8.870000,8.870000
04/27/2021,8.510000,8.510000,8.510000,8.510000
04/28/2021,9.000000,9.000000,9.000000,9.000000
04/29/2021,9.200000,9.200000,9.200000,9.200000
04/30/2021,10.350000,10.350000,10.350000,10.350000
05/03/2021,10.270000,10.270000,10.270000,10.270000
05/04/2021,10.780000,10.780000,10.780000,10.780000
05/05/2021,11.440000,11.440000,11.440000,11.440000
05/06/2021,11.830000,11.830000,11.830000,11.830000
05/07/2021,10.570000,10.570000,10.570000,10.570000
05/10/2021,11.790000,11.790000,11.790000,11.790000
05/11/2021,12.940000,12.940000,12.940000,12.940000
05/12/2021,18.280000,18.280000,18.280000,18.280000
05/13/2021,13.770000,13.770000,13.770000,13.770000
05/14/2021,12.400000,12.400000,12.400000,12.400000
05/17/2021,12.610000,12.610000,12.610000,12.610000
05/18/2021,13.250000,13.250000,13.250000,13.250000
05/19/2021,14.410000,14.410000,14.410000,14.410000
05/20/2021,13.660000,13.660000,13.660000,13.660000
05/21/2021,13.510000,13.510000,13.510000,13.510000
05/24/2021,11.700000,11.700000,11.700000,11.700000
05/25/2021,12.040000,12.040000,12.040000,12.040000
05/26/2021,11.280000,11.280000,11.280000,11.280000
05/27/2021,11.070000,11.070000,11.070000,11.070000
05/28/2021,11.180000,11.180000,11.180000,11.180000
06/01/2021,10.990000,10.990000,10.990000,10.990000
06/02/2021,11.280000,11.280000,11.280000,11.280000
06/03/2021,11.140000,11.140000,11.140000,11.140000
06/04/2021,10.590000,10.590000,10.590000,10.590000
06/07/2021,10.170000,10.170000,10.170000,10.170000
06/08/2021,10.570000,10.570000,10.570000,10.570000
06/09/2021,11.870000,11.870000,11.870000,11.870000
06/10/2021,10.500000,10.500000,10.500000,10.500000
06/11/2021,10.920000,10.920000,10.920000,10.920000
06/14/2021,11.110000,11.110000,11.110000,11.110000
06/15/2021,12.000000,12.000000,12.000000,12.000000
06/16/2021,13.020000,13.020000,13.020000,13.020000
06/17/2021,12.680000,12.680000,12.680000,12.680000
06/18/2021,13.990000,13.990000,13.990000,13.990000
06/21/2021,12.270000,12.270000,12.270000,12.270000
06/22/2021,11.190000,11.190000,11.190000,11.190000
06/23/2021,11.050000,11.050000,11.050000,11.050000
06/24/2021,10.500000,10.500000,10.500000,10.500000
06/25/2021,10.400000,10.400000,10.400000,10.400000
06/28/2021,10.060000,10.060000,10.060000,10.060000
06/29/2021,10.270000,10.270000,10.270000,10.270000
06/30/2021,9.760000,9.760000,9.760000,9.760000
07/01/2021,9.510000,9.510000,9.510000,9.510000
07/02/2021,9.440000,9.440000,9.440000,9.440000
07/06/2021,9.220000,9.220000,9.220000,9.220000
07/07/2021,9.090000,9.090000,9.090000,9.090000
07/08/2021,12.420000,12.420000,12.420000,12.420000
07/09/2021,10.970000,10.970000,10.970000,10.970000
07/12/2021,10.470000,10.470000,10.470000,10.470000
07/13/2021,10.740000,10.740000,10.740000,10.740000
07/14/2021,10.160000,10.160000,10.160000,10.160000
07/15/2021,10.760000,10.760000,10.760000,10.760000
07/16/2021,11.910000,11.910000,11.910000,11.910000
07/19/2021,14.910000,14.910000,14.910000,14.910000
07/20/2021,12.340000,12.340000,12.340000,12.340000
07/21/2021,11.540000,11.540000,11.540000,11.540000
07/22/2021,11.140000,11.140000,11.140000,11.140000
07/23/2021,10.850000,10.850000,10.850000,10.850000
07/26/2021,10.160000,10.160000,10.160000,10.160000
07/27/2021,10.880000,10.880000,10.880000,10.880000
07/28/2021,10.210000,10.210000,10.210000,10.210000
07/29/2021,9.640000,9.640000,9.640000,9.640000
07/30/2021,10.600000,10.600000,10.600000,10.600000
08/02/2021,10.280000,10.280000,10.280000,10.280000
08/03/2021,8.980000,8.980000,8.980000,8.980000
08/04/2021,10.980000,10.980000,10.980000,10.980000
08/05/2021,10.470000,10.470000,10.470000,10.470000
08/06/2021,9.990000,9.990000,9.990000,9.990000
08/09/2021,10.120000,10.120000,10.120000,10.120000
08/10/2021,10.250000,10.250000,10.250000,10.250000
08/11/2021,10.090000,10.090000,10.090000,10.090000
08/12/2021,10.140000,10.140000,10.140000,10.140000
08/13/2021,11.100000,11.100000,11.100000,11.100000
08/16/2021,10.830000,10.830000,10.830000,10.830000
08/17/2021,12.100000,12.100000,12.100000,12.100000
08/18/2021,14.330000,14.330000,14.330000,14.330000
08/19/2021,16.190000,16.190000,16.190000,16.190000
08/20/2021,12.480000,12.480000,12.480000,12.480000
08/23/2021,11.210000,11.210000,11.210000,11.210000
08/24/2021,11.310000,11.310000,11.310000,11.310000
08/25/2021,10.730000,10.730000,10.730000,10.730000
08/26/2021,13.220000,13.220000,13.220000,13.220000
08/27/2021,11.550000,11.550000,11.550000,11.550000
08/30/2021,9.710000,9.710000,9.710000,9.710000
08/31/2021,10.570000,10.570000,10.570000,10.570000
09/01/2021,10.910000,10.910000,10.910000,10.910000
09/02/2021,12.050000,12.050000,12.050000,12.050000
09/03/2021,12.260000,12.260000,12.260000,12.260000
09/07/2021,12.210000,12.210000,12.210000,12.210000
09/08/2021,12.090000,12.090000,12.090000,12.090000
09/09/2021,12.590000,12.590000,12.590000,12.590000
09/10/2021,15.870000,15.870000,15.870000,15.870000
09/13/2021,13.760000,13.760000,13.760000,13.760000
09/14/2021,13.190000,13.190000,13.190000,13.190000
09/15/2021,12.150000,12.150000,12.150000,12.150000
09/16/2021,12.670000,12.670000,12.670000,12.670000
09/17/2021,14.620000,14.620000,14.620000,14.620000
09/20/2021,15.520000,15.520000,15.520000,15.520000
09/21/2021,13.370000,13.370000,13.370000,13.370000
09/22/2021,12.100000,12.100000,12.100000,12.100000
09/23/2021,11.350000,11.350000,11.350000,11.350000
09/24/2021,10.720000,10.720000,10.720000,10.720000
09/27/2021,10.700000,10.700000,10.700000,10.700000
09/28/2021,13.080000,13.080000,13.080000,13.080000
09/29/2021,11.840000,11.840000,11.840000,11.840000
09/30/2021,12.040000,12.040000,12.040000,12.040000
10/01/2021,9.930000,9.930000,9.930000,9.930000
10/04/2021,9.740000,9.740000,9.740000,9.740000
10/05/2021,8.310000,8.310000,8.310000,8.310000
10/06/2021,8.820000,8.820000,8.820000,8.820000
10/07/2021,9.140000,9.140000,9.140000,9.140000
10/08/2021,9.000000,9.000000,9.000000,9.000000
10/11/2021,9.020000,9.020000,9.020000,9.020000
10/12/2021,9.290000,9.290000,9.290000,9.290000
10/13/2021,9.150000,9.150000,9.150000,9.150000
10/14/2021,9.530000,9.530000,9.530000,9.530000
10/15/2021,9.640000,9.640000,9.640000,9.640000
10/18/2021,8.840000,8.840000,8.840000,8.840000
10/19/2021,8.660000,8.660000,8.660000,8.660000
10/20/2021,9.310000,9.310000,9.310000,9.310000
10/21/2021,8.780000,8.780000,8.780000,8.780000
10/22/2021,9.120000,9.120000,9.120000,9.120000
10/25/2021,8.670000,8.670000,8.670000,8.670000
10/26/2021,9.380000,9.380000,9.380000,9.380000
10/27/2021,10.160000,10.160000,10.160000,10.160000
10/28/2021,9.730000,9.730000,9.730000,9.730000
10/29/2021,10.140000,10.140000,10.140000,10.140000
11/01/2021,9.520000,9.520000,9.520000,9.520000
11/02/2021,9.490000,9.490000,9.490000,9.490000
11/03/2021,9.580000,9.580000,9.580000,9.580000
11/04/2021,10.460000,10.460000,10.460000,10.460000
11/05/2021,10.800000,10.800000,10.800000,10.800000
11/08/2021,10.780000,10.780000,10.780000,10.780000
11/09/2021,11.190000,11.190000,11.190000,11.190000
11/10/2021,11.250000,11.250000,11.250000,11.250000
11/11/2021,10.210000,10.210000,10.210000,10.210000
11/12/2021,9.880000,9.880000,9.880000,9.880000
11/15/2021,9.500000,9.500000,9.500000,9.500000
11/16/2021,9.730000,9.730000,9.730000,9.730000
11/17/2021,10.420000,10.420000,10.420000,10.420000
11/18/2021,11.340000,11.340000,11.340000,11.340000
11/19/2021,12.310000,12.310000,12.310000,12.310000
11/22/2021,12.040000,12.040000,12.040000,12.040000
11/23/2021,12.800000,12.800000,12.800000,12.800000
11/24/2021,12.190000,12.190000,12.190000,12.190000
11/26/2021,19.160000,19.160000,19.160000,19.160000
11/29/2021,13.720000,13.720000,13.720000,13.720000
11/30/2021,18.840000,18.840000,18.840000,18.840000
12/01/2021,22.670000,22.670000,22.670000,22.670000
12/02/2021,18.450000,18.450000,18.450000,18.450000
12/03/2021,23.130000,23.130000,23.130000,23.130000
12/06/2021,18.050000,18.050000,18.050000,18.050000
12/07/2021,14.560000,14.560000,14.560000,14.560000
12/08/2021,12.680000,12.680000,12.680000,12.680000
12/09/2021,14.080000,14.080000,14.080000,14.080000
12/10/2021,12.310000,12.310000,12.310000,12.310000
12/13/2021,12.080000,12.080000,12.080000,12.080000
12/14/2021,12.940000,12.940000,12.940000,12.940000
12/15/2021,12.310000,12.310000,12.310000,12.310000
12/16/2021,13.430000,13.430000,13.430000,13.430000
12/17/2021,13.950000,13.950000,13.950000,13.950000
12/20/2021,13.240000,13.240000,13.240000,13.240000
12/21/2021,13.170000,13.170000,13.170000,13.170000
12/22/2021,11.940000,11.940000,11.940000,11.940000
12/23/2021,11.800000,11.800000,11.800000,11.800000
12/27/2021,10.680000,10.680000,10.680000,10.680000
12/28/2021,11.260000,11.260000,11.260000,11.260000
12/29/2021,10.710000,10.710000,10.710000,10.710000
12/30/2021,11.230000,11.230000,11.230000,11.230000
12/31/2021,10.890000,10.890000,10.890000,10.890000
01/03/2022,9.910000,9.910000,9.910000,9.910000
01/04/2022,9.720000,9.720000,9.720000,9.720000
01/05/2022,12.060000,12.060000,12.060000,12.060000
01/06/2022,11.580000,11.580000,11.580000,11.580000
01/07/2022,10.590000,10.590000,10.590000,10.590000
01/10/2022,11.020000,11.020000,11.020000,11.020000
01/11/2022,10.450000,10.450000,10.450000,10.450000
01/12/2022,10.430000,10.430000,10.430000,10.430000
01/13/2022,12.180000,12.180000,12.180000,12.180000
01/14/2022,11.330000,11.330000,11.330000,11.330000
01/18/2022,12.040000,12.040000,12.040000,12.040000
01/19/2022,13.110000,13.110000,13.110000,13.110000
01/20/2022,14.380000,14.380000,14.380000,14.380000
01/21/2022,17.810000,17.810000,17.810000,17.810000
01/24/2022,17.920000,17.920000,17.920000,17.920000
01/25/2022,18.090000,18.090000,18.090000,18.090000
01/26/2022,17.790000,17.790000,17.790000,17.790000
01/27/2022,16.170000,16.170000,16.170000,16.170000
01/28/2022,14.390000,14.390000,14.390000,14.390000
01/31/2022,11.060000,11.060000,11.060000,11.060000
02/01/2022,9.150000,9.150000,9.150000,9.150000
02/02/2022,10.200000,10.200000,10.200000,10.200000
02/03/2022,12.850000,12.850000,12.850000,12.850000
02/04/2022,10.620000,10.620000,10.620000,10.620000
02/07/2022,9.440000,9.440000,9.440000,9.440000
02/08/2022,8.980000,8.980000,8.980000,8.980000
02/09/2022,9.430000,9.430000,9.430000,9.430000
02/10/2022,10.760000,10.760000,10.760000,10.760000
02/11/2022,15.770000,15.770000,15.770000,15.770000
02/14/2022,14.680000,14.680000,14.680000,14.680000
02/15/2022,13.080000,13.080000,13.080000,13.080000
02/16/2022,11.810000,11.810000,11.810000,11.810000
02/17/2022,15.330000,15.330000,15.330000,15.330000
02/18/2022,14.780000,14.780000,14.780000,14.780000
02/22/2022,13.720000,13.720000,13.720000,13.720000
02/23/2022,13.940000,13.940000,13.940000,13.940000
02/24/2022,14.170000,14.170000,14.170000,14.170000
02/25/2022,13.660000,13.660000,13.660000,13.660000
02/28/2022,15.630000,15.630000,15.630000,15.630000
03/01/2022,17.760000,17.760000,17.760000,17.760000
03/02/2022,13.810000,13.810000,13.810000,13.810000
03/03/2022,13.490000,13.490000,13.490000,13.490000
03/04/2022,14.120000,14.120000,14.120000,14.120000
03/07/2022,15.550000,15.550000,15.550000,15.550000
03/08/2022,14.620000,14.620000,14.620000,14.620000
03/09/2022,13.100000,13.100000,13.100000,13.100000
03/10/2022,11.020000,11.020000,11.020000,11.020000
03/11/2022,14.670000,14.670000,14.670000,14.670000
03/14/2022,15.420000,15.420000,15.420000,15.420000
03/15/2022,13.640000,13.640000,13.640000,13.640000
03/16/2022,11.800000,11.800000,11.800000,11.800000
03/17/2022,12.300000,12.300000,12.300000,12.300000
03/18/2022,11.670000,11.670000,11.670000,11.670000
03/21/2022,10.370000,10.370000,10.370000,10.370000
03/22/2022,11.240000,11.240000,11.240000,11.240000
03/23/2022,11.530000,11.530000,11.530000,11.530000
03/24/2022,10.540000,10.540000,10.540000,10.540000
03/25/2022,11.220000,11.220000,11.220000,11.220000
03/28/2022,10.130000,10.130000,10.130000,10.130000
03/29/2022,9.840000,9.840000,9.840000,9.840000
03/30/2022,10.340000,10.340000,10.340000,10.340000
03/31/2022,11.280000,11.280000,11.280000,11.280000
04/01/2022,11.040000,11.040000,11.040000,11.040000
04/04/2022,9.870000,9.870000,9.870000,9.870000
04/05/2022,11.160000,11.160000,11.160000,11.160000
04/06/2022,13.160000,13.160000,13.160000,13.160000
04/07/2022,12.420000,12.420000,12.420000,12.420000
04/08/2022,12.170000,12.170000,12.170000,12.170000
04/11/2022,12.910000,12.910000,12.910000,12.910000
04/12/2022,13.460000,13.460000,13.460000,13.460000
04/13/2022,12.090000,12.090000,12.090000,12.090000
04/14/2022,12.860000,12.860000,12.860000,12.860000
04/18/2022,11.510000,11.510000,11.510000,11.510000
04/19/2022,10.280000,10.280000,10.280000,10.280000
04/20/2022,10.580000,10.580000,10.580000,10.580000
04/21/2022,11.810000,11.810000,11.810000,11.810000
04/22/2022,16.210000,16.210000,16.210000,16.210000
04/25/2022,13.650000,13.650000,13.650000,13.650000
04/26/2022,18.710000,18.710000,18.710000,18.710000
04/27/2022,19.420000,19.420000,19.420000,19.420000
04/28/2022,17.050000,17.050000,17.050000,17.050000
04/29/2022,20.870000,20.870000,20.870000,20.870000
05/02/2022,15.070000,15.070000,15.070000,15.070000
05/03/2022,11.830000,11.830000,11.830000,11.830000
05/04/2022,11.390000,11.390000,11.390000,11.390000
05/05/2022,16.260000,16.260000,16.260000,16.260000
05/06/2022,15.440000,15.440000,15.440000,15.440000
05/09/2022,17.600000,17.600000,17.600000,17.600000
05/10/2022,15.440000,15.440000,15.440000,15.440000
05/11/2022,14.750000,14.750000,14.750000,14.750000
05/12/2022,12.650000,12.650000,12.650000,12.650000
05/13/2022,13.460000,13.460000,13.460000,13.460000
05/16/2022,11.220000,11.220000,11.220000,11.220000
05/17/2022,10.210000,10.210000,10.210000,10.210000
05/18/2022,15.640000,15.640000,15.640000,15.640000
05/19/2022,13.720000,13.720000,13.720000,13.720000
05/20/2022,13.870000,13.870000,13.870000,13.870000
05/23/2022,10.630000,10.630000,10.630000,10.630000
05/24/2022,11.360000,11.360000,11.360000,11.360000
05/25/2022,10.090000,10.090000,10.090000,10.090000
05/26/2022,10.500000,10.500000,10.500000,10.500000
05/27/2022,9.200000,9.200000,9.200000,9.200000
05/31/2022,8.540000,8.540000,8.540000,8.540000
06/01/2022,8.280000,8.280000,8.280000,8.280000
06/02/2022,8.010000,8.010000,8.010000,8.010000
06/03/2022,8.620000,8.620000,8.620000,8.620000
06/06/2022,8.320000,8.320000,8.320000,8.320000
06/07/2022,8.020000,8.020000,8.020000,8.020000
06/08/2022,8.430000,8.430000,8.430000,8.430000
06/09/2022,8.930000,8.930000,8.930000,8.930000
06/10/2022,13.450000,13.450000,13.450000,13.450000
06/13/2022,17.480000,17.480000,17.480000,17.480000
06/14/2022,16.640000,16.640000,16.640000,16.640000
06/15/2022,12.980000,12.980000,12.980000,12.980000
06/16/2022,17.950000,17.950000,17.950000,17.950000
06/17/2022,15.000000,15.000000,15.000000,15.000000
06/21/2022,12.960000,12.960000,12.960000,12.960000
06/22/2022,11.470000,11.470000,11.470000,11.470000
06/23/2022,12.010000,12.010000,12.010000,12.010000
06/24/2022,10.530000,10.530000,10.530000,10.530000
06/27/2022,9.540000,9.540000,9.540000,9.540000
06/28/2022,10.490000,10.490000,10.490000,10.490000
06/29/2022,8.930000,8.930000,8.930000,8.930000
06/30/2022,10.040000,10.040000,10.040000,10.040000
07/01/2022,7.450000,7.450000,7.450000,7.450000
07/05/2022,6.680000,6.680000,6.680000,6.680000
07/06/2022,5.430000,5.430000,5.430000,5.430000
07/07/2022,7.640000,7.640000,7.640000,7.640000
07/08/2022,8.190000,8.190000,8.190000,8.190000
07/11/2022,8.950000,8.950000,8.950000,8.950000
07/12/2022,9.980000,9.980000,9.980000,9.980000
07/13/2022,9.510000,9.510000,9.510000,9.510000
07/14/2022,9.830000,9.830000,9.830000,9.830000
07/15/2022,9.680000,9.680000,9.680000,9.680000
07/18/2022,9.880000,9.880000,9.880000,9.880000
07/19/2022,9.760000,9.760000,9.760000,9.760000
07/20/2022,8.690000,8.690000,8.690000,8.690000
07/21/2022,8.800000,8.800000,8.800000,8.800000
07/22/2022,8.830000,8.830000,8.830000,8.830000
07/25/2022,7.870000,7.870000,7.870000,7.870000
07/26/2022,9.070000,9.070000,9.070000,9.070000
07/27/2022,8.040000,8.040000,8.040000,8.040000
07/28/2022,8.010000,8.010000,8.010000,8.010000
07/29/2022,7.360000,7.360000,7.360000,7.360000
08/01/2022,7.650000,7.650000,7.650000,7.650000
08/02/2022,7.400000,7.400000,7.400000,7.400000
08/03/2022,8.340000,8.340000,8.340000,8.340000
08/04/2022,8.570000,8.570000,8.570000,8.570000
08/05/2022,8.530000,8.530000,8.530000,8.530000
08/08/2022,8.420000,8.420000,8.420000,8.420000
08/09/2022,8.720000,8.720000,8.720000,8.720000
08/10/2022,8.250000,8.250000,8.250000,8.250000
08/11/2022,8.890000,8.890000,8.890000,8.890000
08/12/2022,9.560000,9.560000,9.560000,9.560000
08/15/2022,9.070000,9.070000,9.070000,9.070000
08/16/2022,8.570000,8.570000,8.570000,8.570000
08/17/2022,9.250000,9.250000,9.250000,9.250000
08/18/2022,9.410000,9.410000,9.410000,9.410000
08/19/2022,9.500000,9.500000,9.500000,9.500000
08/22/2022,10.520000,10.520000,10.520000,10.520000
08/23/2022,10.070000,10.070000,10.070000,10.070000
08/24/2022,9.050000,9.050000,9.050000,9.050000
08/25/2022,8.840000,8.840000,8.840000,8.840000
08/26/2022,11.750000,11.750000,11.750000,11.750000
08/29/2022,9.460000,9.460000,9.460000,9.460000
08/30/2022,9.680000,9.680000,9.680000,9.680000
08/31/2022,8.060000,8.060000,8.060000,8.060000
09/01/2022,9.000000,9.000000,9.000000,9.000000
09/02/2022,9.060000,9.060000,9.060000,9.060000
09/06/2022,8.340000,8.340000,8.340000,8.340000
09/07/2022,7.370000,7.370000,7.370000,7.370000
09/08/2022,8.440000,8.440000,8.440000,8.440000
09/09/2022,9.290000,9.290000,9.290000,9.290000
09/12/2022,9.090000,9.090000,9.090000,9.090000
09/13/2022,11.860000,11.860000,11.860000,11.860000
09/14/2022,10.110000,10.110000,10.110000,10.110000
09/15/2022,9.530000,9.530000,9.530000,9.530000
09/16/2022,11.050000,11.050000,11.050000,11.050000
09/19/2022,9.750000,9.750000,9.750000,9.750000
09/20/2022,10.350000,10.350000,10.350000,10.350000
09/21/2022,10.550000,10.550000,10.550000,10.550000
09/22/2022,9.950000,9.950000,9.950000,9.950000
09/23/2022,13.010000,13.010000,13.010000,13.010000
09/26/2022,12.230000,12.230000,12.230000,12.230000
09/27/2022,13.060000,13.060000,13.060000,13.060000
09/28/2022,11.470000,11.470000,11.470000,11.470000
09/29/2022,13.290000,13.290000,13.290000,13.290000
09/30/2022,15.000000,15.000000,15.000000,15.000000
10/03/2022,10.450000,10.450000,10.450000,10.450000
10/04/2022,10.470000,10.470000,10.470000,10.470000
10/05/2022,9.170000,9.170000,9.170000,9.170000
10/06/2022,12.510000,12.510000,12.510000,12.510000
10/07/2022,12.710000,12.710000,12.710000,12.710000
10/10/2022,10.660000,10.660000,10.660000,10.660000
10/11/2022,11.250000,11.250000,11.250000,11.250000
10/12/2022,11.100000,11.100000,11.100000,11.100000
10/13/2022,9.020000,9.020000,9.020000,9.020000
10/14/2022,12.980000,12.980000,12.980000,12.980000
10/17/2022,12.140000,12.140000,12.140000,12.140000
10/18/2022,11.850000,11.850000,11.850000,11.850000
10/19/2022,12.800000,12.800000,12.800000,12.800000
10/20/2022,12.150000,12.150000,12.150000,12.150000
10/21/2022,11.810000,11.810000,11.810000,11.810000
10/24/2022,10.710000,10.710000,10.710000,10.710000
10/25/2022,9.590000,9.590000,9.590000,9.590000
10/26/2022,9.320000,9.320000,9.320000,9.320000
10/27/2022,8.610000,8.610000,8.610000,8.610000
10/28/2022,7.440000,7.440000,7.440000,7.440000
10/31/2022,7.180000,7.180000,7.180000,7.180000
11/01/2022,6.600000,6.600000,6.600000,6.600000
11/02/2022,8.080000,8.080000,8.080000,8.080000
11/03/2022,7.560000,7.560000,7.560000,7.560000
11/04/2022,7.860000,7.860000,7.860000,7.860000
11/07/2022,6.800000,6.800000,6.800000,6.800000
11/08/2022,7.480000,7.480000,7.480000,7.480000
11/09/2022,8.580000,8.580000,8.580000,8.580000
11/10/2022,6.000000,6.000000,6.000000,6.000000
11/11/2022,6.510000,6.510000,6.510000,6.510000
11/14/2022,6.350000,6.350000,6.350000,6.350000
11/15/2022,7.530000,7.530000,7.530000,7.530000
11/16/2022,8.640000,8.640000,8.640000,8.640000
11/17/2022,8.550000,8.550000,8.550000,8.550000
11/18/2022,8.240000,8.240000,8.240000,8.240000
11/21/2022,6.810000,6.810000,6.810000,6.810000
11/22/2022,7.150000,7.150000,7.150000,7.150000
11/23/2022,7.140000,7.140000,7.140000,7.140000
11/25/2022,7.430000,7.430000,7.430000,7.430000
11/28/2022,7.160000,7.160000,7.160000,7.160000
11/29/2022,7.610000,7.610000,7.610000,7.610000
11/30/2022,7.060000,7.060000,7.060000,7.060000
12/01/2022,6.620000,6.620000,6.620000,6.620000
12/02/2022,6.570000,6.570000,6.570000,6.570000
12/05/2022,7.300000,7.300000,7.300000,7.300000
12/06/2022,8.070000,8.070000,8.070000,8.070000
12/07/2022,7.840000,7.840000,7.840000,7.840000
12/08/2022,7.640000,7.640000,7.640000,7.640000
12/09/2022,9.120000,9.120000,9.120000,9.120000
12/12/2022,9.610000,9.610000,9.610000,9.610000
12/13/2022,9.810000,9.810000,9.810000,9.810000
12/14/2022,9.650000,9.650000,9.650000,9.650000
12/15/2022,10.180000,10.180000,10.180000,10.180000
12/16/2022,9.930000,9.930000,9.930000,9.930000
12/19/2022,9.020000,9.020000,9.020000,9.020000
12/20/2022,8.130000,8.130000,8.130000,8.130000
12/21/2022,7.420000,7.420000,7.420000,7.420000
12/22/2022,8.310000,8.310000,8.310000,8.310000
12/23/2022,7.200000,7.200000,7.200000,7.200000
12/27/2022,6.640000,6.640000,6.640000,6.640000
12/28/2022,6.160000,6.160000,6.160000,6.160000
12/29/2022,6.260000,6.260000,6.260000,6.260000
12/30/2022,6.480000,6.480000,6.480000,6.480000
01/03/2023,5.430000,5.430000,5.430000,5.430000
01/04/2023,5.870000,5.870000,5.870000,5.870000
01/05/2023,6.530000,6.530000,6.530000,6.530000
01/06/2023,6.630000,6.630000,6.630000,6.630000
01/09/2023,6.820000,6.820000,6.820000,6.820000
01/10/2023,6.460000,6.460000,6.460000,6.460000
01/11/2023,7.390000,7.390000,7.390000,7.390000
01/12/2023,6.870000,6.870000,6.870000,6.870000
01/13/2023,7.420000,7.420000,7.420000,7.420000
01/17/2023,6.940000,6.940000,6.940000,6.940000
01/18/2023,8.050000,8.050000,8.050000,8.050000
01/19/2023,8.280000,8.280000,8.280000,8.280000
01/20/2023,7.980000,7.980000,7.980000,7.980000
01/23/2023,7.560000,7.560000,7.560000,7.560000
01/24/2023,7.320000,7.320000,7.320000,7.320000
01/25/2023,7.350000,7.350000,7.350000,7.350000
01/26/2023,7.170000,7.170000,7.170000,7.170000
01/27/2023,7.030000,7.030000,7.030000,7.030000
01/30/2023,6.660000,6.660000,6.660000,6.660000
01/31/2023,7.270000,7.270000,7.270000,7.270000
02/01/2023,7.610000,7.610000,7.610000,7.610000
02/02/2023,9.590000,9.590000,9.590000,9.590000
02/03/2023,8.070000,8.070000,8.070000,8.070000
02/06/2023,8.270000,8.270000,8.270000,8.270000
02/07/2023,7.760000,7.760000,7.760000,7.760000
02/08/2023,8.770000,8.770000,8.770000,8.770000
02/09/2023,8.830000,8.830000,8.830000,8.830000
02/10/2023,9.410000,9.410000,9.410000,9.410000
02/13/2023,8.690000,8.690000,8.690000,8.690000
02/14/2023,7.700000,7.700000,7.700000,7.700000
02/15/2023,7.700000,7.700000,7.700000,7.700000
02/16/2023,9.670000,9.670000,9.670000,9.670000
02/17/2023,8.930000,8.930000,8.930000,8.930000
02/21/2023,8.720000,8.720000,8.720000,8.720000
02/22/2023,8.120000,8.120000,8.120000,8.120000
02/23/2023,7.280000,7.280000,7.280000,7.280000
02/24/2023,7.280000,7.280000,7.280000,7.280000
02/27/2023,6.490000,6.490000,6.490000,6.490000
02/28/2023,6.290000,6.290000,6.290000,6.290000
03/01/2023,6.470000,6.470000,6.470000,6.470000
03/02/2023,5.290000,5.290000,5.290000,5.290000
03/03/2023,5.220000,5.220000,5.220000,5.220000
03/06/2023,5.440000,5.440000,5.440000,5.440000
03/07/2023,5.950000,5.950000,5.950000,5.950000
03/08/2023,6.180000,6.180000,6.180000,6.180000
03/09/2023,8.550000,8.550000,8.550000,8.550000
03/10/2023,12.530000,12.530000,12.530000,12.530000
03/13/2023,11.550000,11.550000,11.550000,11.550000
03/14/2023,10.500000,10.500000,10.500000,10.500000
03/15/2023,14.070000,14.070000,14.070000,14.070000
03/16/2023,12.250000,12.250000,12.250000,12.250000
03/17/2023,13.560000,13.560000,13.560000,13.560000
03/20/2023,12.100000,12.100000,12.100000,12.100000
03/21/2023,9.690000,9.690000,9.690000,9.690000
03/22/2023,10.090000,10.090000,10.090000,10.090000
03/23/2023,10.560000,10.560000,10.560000,10.560000
03/24/2023,10.460000,10.460000,10.460000,10.460000
03/27/2023,8.620000,8.620000,8.620000,8.620000
03/28/2023,7.770000,7.770000,7.770000,7.770000
03/29/2023,7.500000,7.500000,7.500000,7.500000
03/30/2023,8.220000,8.220000,8.220000,8.220000
03/31/2023,7.640000,7.640000,7.640000,7.640000
04/03/2023,6.220000,6.220000,6.220000,6.220000
04/04/2023,6.750000,6.750000,6.750000,6.750000
04/05/2023,7.380000,7.380000,7.380000,7.380000
04/06/2023,7.320000,7.320000,7.320000,7.320000
04/10/2023,7.310000,7.310000,7.310000,7.310000
04/11/2023,7.290000,7.290000,7.290000,7.290000
04/12/2023,7.900000,7.900000,7.900000,7.900000
04/13/2023,8.000000,8.000000,8.000000,8.000000
04/14/2023,8.390000,8.390000,8.390000,8.390000
04/17/2023,8.610000,8.610000,8.610000,8.610000
04/18/2023,8.790000,8.790000,8.790000,8.790000
04/19/2023,8.560000,8.560000,8.560000,8.560000
04/20/2023,8.910000,8.910000,8.910000,8.910000
04/21/2023,8.730000,8.730000,8.730000,8.730000
04/24/2023,8.140000,8.140000,8.140000,8.140000
04/25/2023,8.260000,8.260000,8.260000,8.260000
04/26/2023,8.580000,8.580000,8.580000,8.580000
04/27/2023,8.710000,8.710000,8.710000,8.710000
04/28/2023,8.160000,8.160000,8.160000,8.160000
05/01/2023,7.920000,7.920000,7.920000,7.920000
05/02/2023,8.180000,8.180000,8.180000,8.180000
05/03/2023,8.810000,8.810000,8.810000,8.810000
05/04/2023,9.620000,9.620000,9.620000,9.620000
